0,0,121.8139,31.1631,199,
1,0,104.0753,30.6331,155,
2,0,104.0662,30.6584,141,
3,0,104.0733,30.6242,131,
4,0,104.0822,30.6219,125,
5,0,104.0572,30.6339,125,
6,0,104.0682,30.6552,122,
7,0,104.0642,30.6638,122,
8,0,104.0854,30.6607,116,
9,0,104.0778,30.6193,114,
10,0,104.0313,30.6827,112,
11,0,104.0627,30.6365,110,
12,0,104.0259,30.6553,109,
13,0,104.1076,30.6437,109,
14,0,104.0363,30.6514,109,
15,0,104.0327,30.648,108,
16,0,104.0295,30.6735,108,
17,0,119.5442,35.4108,105,
18,0,104.0413,30.6323,103,
19,0,104.0663,30.6771,101,
20,0,104.047,30.6914,101,
21,0,104.1041,30.6432,100,
22,0,104.0602,30.6265,98,
23,0,104.0238,30.6873,98,
24,0,103.9664,30.577,97,
25,0,104.0494,30.6761,96,
26,0,104.1002,30.6572,96,
27,0,104.0657,30.6743,96,
28,0,104.0512,30.6908,95,
29,0,104.0241,30.6601,94,
30,0,103.9741,30.586,93,
31,0,104.075,30.665,93,
32,0,104.0316,30.6974,93,
33,0,104.0501,30.7002,92,
34,0,104.0354,30.6811,92,
35,0,104.0929,30.6646,92,
36,0,104.0702,30.6352,91,
37,0,104.0509,30.6331,91,
38,0,104.104,30.6377,90,
39,0,104.1025,30.6439,90,
40,0,104.0213,30.6742,90,
41,0,104.1286,30.6452,88,
42,0,104.0643,30.6432,88,
43,0,104.0988,30.6302,88,
44,0,104.0868,30.6482,87,
45,0,104.0775,30.6511,87,
46,0,104.0712,30.6172,86,
47,0,104.0549,30.6841,86,
48,0,104.0737,30.6555,85,
49,0,104.1028,30.6573,85,
50,0,104.0316,30.6439,84,
51,0,104.0833,30.6392,83,
52,0,104.0213,30.6488,83,
53,0,104.1153,30.6377,83,
54,0,104.0047,30.6843,82,
55,0,104.0448,30.6863,82,
56,0,104.0798,30.6957,82,
57,0,104.0481,30.64,81,
58,0,104.0299,30.6703,81,
59,0,104.0941,30.6528,81,
60,0,104.0494,30.6788,78,
61,0,104.0437,30.6094,78,
62,0,104.0525,30.6675,78,
63,0,104.0845,30.6768,78,
64,0,104.0964,30.6966,77,
65,0,104.027,30.5844,76,
66,0,104.0635,30.6932,76,
67,0,104.0823,30.6086,76,
68,0,104.1144,30.6281,76,
69,0,104.0695,30.6954,75,
70,0,104.0582,30.6404,74,
71,0,104.1249,30.659,74,
72,0,104.0567,30.6429,74,
73,0,104.043,30.6498,73,
74,0,103.9782,30.5753,73,
75,0,104.0352,30.599,73,
76,0,104.0934,30.6219,72,
77,0,104.0505,30.6461,72,
78,0,104.1166,30.6933,72,
79,0,104.1127,30.6896,72,
80,0,104.0769,30.6977,71,
81,0,104.0771,30.6722,71,
82,0,104.0939,30.6931,70,
83,0,104.0298,30.6501,70,
84,0,103.9965,30.5789,70,
85,0,104.0874,30.649,69,
86,0,104.0481,30.6591,69,
87,0,103.9955,30.5728,69,
88,0,104.1258,30.6599,69,
89,0,104.0489,30.6611,68,
90,0,104.0522,30.6792,67,
91,0,104.0582,30.6932,67,
92,0,104.1504,30.6436,67,
93,0,103.9975,30.6769,67,
94,0,104.0078,30.6992,67,
95,0,104.0516,30.6986,65,
96,0,103.9061,30.8069,65,
97,0,103.8965,30.8025,65,
98,0,103.8976,30.8124,65,
99,0,104.2799,30.5661,65,
100,0,104.004,30.5834,64,
101,0,104.0795,30.6385,64,
102,0,104.2686,30.5677,64,
103,0,104.0236,30.6934,64,
104,0,104.061,30.6749,64,
105,0,104.063,30.6471,63,
106,0,104.2579,30.576,62,
107,0,104.0794,30.6745,62,
108,0,104.2651,30.5626,62,
109,0,104.0603,30.6619,62,
110,0,103.902,30.809,62,
111,0,104.1037,30.6813,61,
112,0,104.0383,30.5961,61,
113,0,104.0078,30.587,61,
114,0,104.0382,30.672,60,
115,0,104.0457,30.6115,60,
116,0,104.147,30.6407,60,
117,0,104.1032,30.6654,60,
118,0,104.0235,30.6954,60,
119,0,104.073,30.681,60,
120,0,104.1116,30.6823,60,
121,0,104.2728,30.5608,60,
122,0,104.1492,30.6287,60,
123,0,104.0376,30.59,59,
124,0,104.2744,30.5727,59,
125,0,103.8499,30.7042,59,
126,0,104.0435,30.6265,58,
127,0,104.0184,30.7025,58,
128,0,104.0003,30.6347,58,
129,0,104.042,30.6021,57,
130,0,104.0085,30.7064,57,
131,0,104.0008,30.6403,57,
132,0,104.1111,30.636,57,
133,0,104.0991,30.6821,56,
134,0,104.0118,30.6734,56,
135,0,103.9958,30.6809,56,
136,0,104.0225,30.5904,56,
137,0,104.1377,30.6442,56,
138,0,104.0887,30.6832,56,
139,0,104.0804,30.5948,55,
140,0,104.0599,30.6808,55,
141,0,111.3122,30.7089,55,
142,0,104.2653,30.5592,55,
143,0,104.1084,30.686,55,
144,0,104.0964,30.6946,54,
145,0,103.8331,30.6934,54,
146,0,104.1205,30.6477,54,
147,0,104.1179,30.6662,54,
148,0,106.5782,29.572,53,
149,0,104.0605,30.6124,53,
150,0,104.0293,30.6432,52,
151,0,103.8884,30.8172,52,
152,0,104.113,30.6536,52,
153,0,103.8489,30.701,51,
154,0,104.0591,30.6503,51,
155,0,104.0795,30.6799,51,
156,0,104.2649,30.5664,51,
157,0,120.3001,31.9001,50,
158,0,103.8427,30.7017,50,
159,0,104.1,30.6806,50,
160,0,104.1256,30.6727,50,
161,0,104.2926,30.5675,50,
162,0,104.0757,30.6162,50,
163,0,103.9672,30.5887,50,
164,0,104.2829,30.5685,49,
165,0,103.8432,30.6875,49,
166,0,104.003,30.6874,49,
167,0,104.068,30.6014,49,
168,0,121.6162,31.1639,49,
169,0,104.1885,30.8246,49,
170,0,104.0378,30.7001,48,
171,0,104.0792,30.6027,48,
172,0,104.0641,30.6895,48,
173,0,103.8842,30.8183,47,
174,0,104.117,30.6603,47,
175,0,104.0272,30.6177,46,
176,0,104.059,30.62,46,
177,0,104.119,30.6656,46,
178,0,103.9947,30.651,46,
179,0,104.1774,30.8199,46,
180,0,104.1047,30.6419,45,
181,0,103.861,30.691,45,
182,0,103.9427,30.7806,45,
183,0,104.2882,30.582,45,
184,0,103.9185,30.7935,45,
185,0,103.8562,30.6946,45,
186,0,104.0871,30.6038,45,
187,0,104.1788,30.8249,44,
188,0,104.0294,30.6085,44,
189,0,104.2381,30.5826,43,
190,0,104.0733,30.5931,43,
191,0,104.1335,30.6244,43,
192,0,104.1686,30.8255,43,
193,0,104.1733,30.8279,43,
194,0,103.9007,30.7975,43,
195,0,104.111,30.6229,43,
196,0,104.1301,30.6113,42,
197,0,104.1058,30.677,42,
198,0,104.1387,30.5993,42,
199,0,103.9692,30.5686,42,
200,0,104.0325,30.6283,41,
201,0,104.0826,30.6456,41,
202,0,104.1843,30.8231,41,
203,0,103.995,30.6487,41,
204,0,104.1529,30.8174,41,
205,0,104.0661,30.6083,41,
206,0,103.9061,30.8136,41,
207,0,103.6406,30.987,41,
208,0,104.1035,30.6981,41,
209,0,104.7217,31.4729,41,
210,0,104.2807,30.5546,41,
211,0,104.0134,30.6807,41,
